humedad,hora,sonido,tipo_sensor_enc,es_noche,peso,alerta_temperatura
74.85,21,48.79,0,1,15.47,0
72.46,22,49.94,0,1,15.51,0
74.05,22,44.46,0,1,15.46,0
77.34,22,44.39,0,1,15.42,0
71.52,22,46.21,0,1,15.51,0
72.41,23,44.24,0,1,15.45,0
78.52,23,48.93,0,1,15.46,0
75.46,23,49.68,0,1,15.42,0
73.9,23,50.46,0,1,15.5,0
75.4,0,44.13,0,1,15.6,0
77.14,0,50.53,0,1,15.54,0
77.66,0,53.92,0,1,15.6,0
74.77,0,50.14,0,1,15.5,0
74.63,1,48.93,0,1,15.54,0
73.77,1,52.54,0,1,15.58,0
75.65,1,47.66,0,1,15.57,0
75.3,1,44.21,0,1,15.56,0
75.07,2,53.91,0,1,15.51,0
75.07,2,52.82,0,1,15.57,0
72.13,2,46.86,0,1,15.55,0
71.64,2,52.54,0,1,15.54,0
74.71,3,44.5,0,1,15.51,0
70.65,3,50.01,0,1,15.58,0
71.71,3,50.22,0,1,15.52,0
67.69,3,50.53,0,1,15.51,0
70.58,4,53.6,0,1,15.51,0
67.84,4,44.97,0,1,15.55,0
65.77,4,44.42,0,1,15.58,0
66.59,4,45.3,0,1,15.58,0
67.14,5,53.42,0,1,15.61,0
64.94,5,49.38,0,1,15.59,0
64.75,5,52.06,0,1,15.54,0
63.89,5,48.11,0,1,15.51,0
64.61,6,53.79,0,1,15.62,0
61.36,6,46.74,0,1,15.62,0
62.33,6,51.44,0,1,15.51,0
59.57,6,44.03,0,1,15.6,0
61.61,7,65.41,0,0,15.53,0
55.92,7,61.82,0,0,15.55,0
61.88,7,69.35,0,0,15.53,0
57.25,7,65.82,0,0,15.51,0
57.04,8,66.64,0,0,15.55,0
58.91,8,60.41,0,0,15.61,0
56.3,8,62.59,0,0,15.53,0
53.03,8,66.8,0,0,15.61,0
51.93,9,61.69,0,0,15.56,0
52.55,9,66.74,0,0,15.58,0
56.14,9,63.44,0,0,15.5,0
53.6,9,62.47,0,0,15.59,0
51.69,10,66.79,0,0,15.57,0
54.69,10,66.04,0,0,15.6,0
51.81,10,63.2,0,0,15.57,0
50.53,10,65.16,0,0,15.54,0
48.48,11,67.46,0,0,15.56,0
51.22,11,69.9,0,0,15.6,0
47.53,11,69.54,0,0,15.61,0
50.06,11,68.52,0,0,15.53,0
51.26,12,67.32,0,0,15.6,0
53.23,12,69.38,0,0,15.57,0
49.57,12,66.43,0,0,15.54,0
51.39,12,67.03,0,0,15.54,0
51.2,13,63.6,0,0,15.61,0
51.2,13,61.47,0,0,15.57,0
52.94,13,69.78,0,0,15.52,0
52.42,13,68.27,0,0,15.59,0
50.7,14,69.57,0,0,15.59,0
53.29,14,61.22,0,0,15.54,0
56.09,14,66.22,0,0,15.57,0
55.65,14,60.65,0,0,15.57,0
52.41,15,61.07,0,0,15.57,0
52.92,15,63.87,0,0,15.54,0
58.41,15,68.49,0,0,15.54,0
54.88,15,67.59,0,0,15.52,0
56.21,16,60.74,0,0,15.54,0
56.26,16,66.42,0,0,15.57,0
58.47,16,67.03,0,0,15.58,0
58.58,16,63.6,0,0,15.57,0
62.0,17,65.72,0,0,15.51,0
60.78,17,62.81,0,0,15.6,0
60.78,17,66.13,0,0,15.59,0
60.05,17,62.87,0,0,15.52,0
66.24,18,68.5,0,0,15.55,0
62.46,18,64.9,0,0,15.53,0
65.96,18,60.47,0,0,15.55,0
68.93,18,63.79,0,0,15.59,0
68.69,19,68.22,0,0,15.6,0
68.14,19,69.21,0,0,15.62,0
69.42,19,68.3,0,0,15.53,0
67.82,19,68.43,0,0,15.56,0
69.44,20,49.83,0,1,15.57,0
72.79,20,49.11,0,1,15.61,0
70.49,20,51.21,0,1,15.58,0
73.07,20,52.97,0,1,15.54,0
73.04,21,52.38,0,1,15.55,0
71.67,21,53.98,0,1,15.58,0
70.8,21,49.96,0,1,15.6,0
70.59,21,50.01,0,1,15.52,0
73.31,22,44.49,0,1,15.57,0
75.15,22,44.48,0,1,15.5,0
75.15,22,45.34,0,1,15.54,0
72.81,22,50.67,0,1,15.56,0
76.55,23,50.16,0,1,15.58,0
73.94,23,52.18,0,1,15.52,0
73.94,23,52.18,0,1,15.61,0
78.63,23,46.64,0,1,15.53,0
74.42,0,50.87,0,1,15.66,0
75.71,0,51.51,0,1,15.67,0
74.78,0,48.98,0,1,15.62,0
74.78,0,49.31,0,1,15.67,0
77.48,1,49.07,0,1,15.59,0
76.34,1,51.3,0,1,15.68,0
72.77,1,48.74,0,1,15.67,0
72.77,1,48.74,0,1,15.61,0
73.53,2,46.61,0,1,15.58,0
74.47,2,53.5,0,1,15.59,0
74.47,2,53.5,0,1,15.68,0
70.67,2,47.77,0,1,15.63,0
72.02,3,46.42,0,1,15.61,0
72.18,3,51.0,0,1,15.61,0
73.7,3,47.98,0,1,15.61,0
69.63,3,52.64,0,1,15.62,0
68.86,4,46.67,0,1,15.64,0
69.34,4,44.88,0,1,15.59,0
67.97,4,46.26,0,1,15.59,0
67.72,4,51.03,0,1,15.59,0
65.19,5,46.33,0,1,15.61,0
62.37,5,46.56,0,1,15.65,0
62.5,5,50.32,0,1,15.63,0
64.17,5,47.56,0,1,15.67,0
65.11,6,53.86,0,1,15.63,0
61.42,6,51.97,0,1,15.64,0
60.72,6,51.87,0,1,15.64,0
58.77,6,49.99,0,1,15.61,0
60.55,7,62.59,0,0,15.67,0
57.86,7,62.46,0,0,15.62,0
57.51,7,65.8,0,0,15.66,0
59.52,7,65.71,0,0,15.6,0
56.05,8,68.91,0,0,15.67,0
56.11,8,64.37,0,0,15.69,0
58.2,8,66.61,0,0,15.69,0
57.33,8,61.87,0,0,15.69,0
53.81,9,68.27,0,0,15.68,0
53.16,9,69.35,0,0,15.59,0
53.66,9,68.1,0,0,15.62,0
49.89,9,62.16,0,0,15.69,0
51.56,10,65.66,0,0,15.58,0
52.24,10,61.01,0,0,15.68,0
53.58,10,69.97,0,0,15.61,0
49.8,10,62.43,0,0,15.66,0
51.36,11,67.39,0,0,15.68,0
51.27,11,64.66,0,0,15.59,0
52.28,11,61.23,0,0,15.6,0
50.66,11,64.01,0,0,15.58,0
50.1,12,62.19,0,0,15.7,0
50.1,12,62.19,0,0,15.63,0
52.97,12,67.19,0,0,15.69,0
47.65,12,66.61,0,0,15.59,0
49.52,13,66.78,0,0,15.63,0
50.01,13,63.2,0,0,15.67,0
49.23,13,66.32,0,0,15.7,0
49.23,13,60.41,0,0,15.6,0
50.4,14,63.28,0,0,15.64,0
50.74,14,65.82,0,0,15.67,0
56.1,14,69.73,0,0,15.65,0
54.75,14,65.79,0,0,15.59,0
52.03,15,60.61,0,0,15.66,0
54.5,15,66.33,0,0,15.61,0
54.94,15,68.36,0,0,15.62,0
57.13,15,64.01,0,0,15.61,0
57.13,16,64.39,0,0,15.67,0
60.03,16,69.02,0,0,15.65,0
58.66,16,66.67,0,0,15.61,0
59.02,17,60.5,0,0,15.59,0
59.23,17,64.83,0,0,15.63,0
61.42,17,60.82,0,0,15.66,0
61.98,17,61.01,0,0,15.63,0
62.88,18,60.75,0,0,15.67,0
64.54,18,68.23,0,0,15.62,0
68.45,18,69.24,0,0,15.69,0
67.77,19,64.19,0,0,15.62,0
69.2,19,65.23,0,0,15.59,0
67.51,19,61.94,0,0,15.68,0
68.03,19,62.27,0,0,15.61,0
71.18,20,45.55,0,1,15.69,0
70.77,20,52.22,0,1,15.68,0
72.06,20,47.55,0,1,15.64,0
70.65,20,49.63,0,1,15.65,0
74.86,21,45.15,0,1,15.6,0
70.87,21,51.72,0,1,15.62,0
72.15,21,52.88,0,1,15.66,0
72.98,21,52.96,0,1,15.67,0
72.69,22,50.22,0,1,15.69,0
76.73,22,45.74,0,1,15.68,0
72.95,22,49.7,0,1,15.63,0
74.56,22,46.62,0,1,15.59,0
75.13,23,44.7,0,1,15.67,0
77.92,23,52.69,0,1,15.66,0
75.36,23,49.07,0,1,15.68,0
78.0,23,44.2,0,1,15.61,0
73.82,0,53.6,0,1,15.76,0
76.74,0,45.51,0,1,15.69,0
73.82,0,49.63,0,1,15.74,0
75.71,0,48.63,0,1,15.71,0
76.24,1,48.33,0,1,15.74,0
74.51,1,52.72,0,1,15.7,0
75.11,1,53.04,0,1,15.67,0
72.46,1,46.56,0,1,15.76,0
76.09,2,48.44,0,1,15.7,0
73.54,2,48.93,0,1,15.76,0
73.14,2,53.16,0,1,15.68,0
70.89,2,48.15,0,1,15.76,0
69.64,3,47.15,0,1,15.69,0
71.27,3,47.84,0,1,15.78,0
72.12,3,50.19,0,1,15.67,0
69.01,3,48.67,0,1,15.7,0
71.17,4,44.07,0,1,15.74,0
68.43,4,45.56,0,1,15.78,0
67.65,4,48.43,0,1,15.69,0
67.65,4,48.43,0,1,15.75,0
68.64,5,53.23,0,1,15.73,0
65.64,5,49.3,0,1,15.72,0
66.52,5,50.77,0,1,15.75,0
66.52,5,52.22,0,1,15.67,0
61.08,6,45.6,0,1,15.66,0
62.09,6,51.7,0,1,15.75,0
62.09,6,51.7,0,1,15.76,0
58.77,6,48.29,0,1,15.75,0
59.46,7,69.91,0,0,15.77,0
58.44,7,62.09,0,0,15.76,0
59.98,7,66.91,0,0,15.73,0
58.45,7,66.33,0,0,15.73,0
56.58,8,61.04,0,0,15.66,0
56.07,8,66.0,0,0,15.69,0
54.78,8,69.35,0,0,15.75,0
56.76,8,67.91,0,0,15.76,0
51.86,9,66.15,0,0,15.67,0
55.91,9,67.01,0,0,15.76,0
55.85,9,60.29,0,0,15.68,0
50.28,9,60.48,0,0,15.75,0
53.35,10,63.26,0,0,15.66,0
51.41,10,60.76,0,0,15.71,0
52.84,10,69.81,0,0,15.69,0
51.2,10,69.37,0,0,15.72,0
49.23,11,65.02,0,0,15.68,0
49.23,11,63.84,0,0,15.67,0
49.78,11,61.32,0,0,15.7,0
52.23,11,61.67,0,0,15.72,0
47.82,12,68.29,0,0,15.76,0
51.62,12,60.17,0,0,15.74,0
53.06,12,65.46,0,0,15.71,0
52.65,12,63.77,0,0,15.71,0
51.14,13,69.57,0,0,15.66,0
50.26,13,66.24,0,0,15.7,0
52.03,13,60.51,0,0,15.69,0
52.66,13,61.43,0,0,15.77,0
53.41,14,65.81,0,0,15.74,0
52.29,14,66.12,0,0,15.71,0
52.89,14,65.01,0,0,15.69,0
52.89,14,65.01,0,0,15.71,0
53.86,15,63.29,0,0,15.77,0
54.11,15,60.92,0,0,15.77,0
58.22,15,67.57,0,0,15.72,0
57.5,15,61.58,0,0,15.75,0
55.25,16,68.07,0,0,15.71,0
60.22,16,65.92,0,0,15.66,0
58.8,16,60.59,0,0,15.75,0
56.41,16,68.15,0,0,15.66,0
62.5,17,69.68,0,0,15.75,0
62.16,17,68.11,0,0,15.74,0
61.32,17,68.18,0,0,15.69,0
62.89,17,63.13,0,0,15.76,0
65.42,18,63.67,0,0,15.75,0
62.65,18,68.16,0,0,15.69,0
65.92,18,60.2,0,0,15.7,0
64.58,19,61.88,0,0,15.77,0
67.83,19,68.74,0,0,15.7,0
68.23,19,66.23,0,0,15.67,0
68.23,19,66.23,0,0,15.68,0
65.8,20,50.09,0,1,15.74,0
69.75,20,44.96,0,1,15.71,0
72.52,20,46.94,0,1,15.71,0
72.0,20,50.98,0,1,15.68,0
68.86,21,52.33,0,1,15.77,0
69.78,21,46.52,0,1,15.68,0
74.23,21,47.82,0,1,15.66,0
75.9,21,48.26,0,1,15.72,0
75.9,22,48.26,0,1,15.78,0
75.42,22,44.19,0,1,15.74,0
74.86,22,49.23,0,1,15.68,0
78.08,22,44.66,0,1,15.68,0
76.73,23,46.0,0,1,15.75,0
76.73,23,49.56,0,1,15.73,0
72.2,23,46.05,0,1,15.74,0
73.81,23,53.51,0,1,15.71,0
77.41,0,44.23,0,1,15.75,0
74.48,0,48.98,0,1,15.83,0
76.33,0,46.63,0,1,15.78,0
77.91,1,46.27,0,1,15.8,0
71.87,1,52.44,0,1,15.75,0
75.5,1,49.69,0,1,15.8,0
74.76,1,48.76,0,1,15.86,0
70.41,2,44.31,0,1,15.83,0
71.96,2,46.26,0,1,15.77,0
75.11,2,47.23,0,1,15.78,0
70.85,2,52.83,0,1,15.82,0
74.43,3,44.41,0,1,15.76,0
70.71,3,46.92,0,1,15.86,0
73.5,3,44.79,0,1,15.8,0
67.48,3,48.45,0,1,15.83,0
66.62,4,48.71,0,1,15.76,0
69.97,4,51.11,0,1,15.74,0
69.52,4,46.62,0,1,15.76,0
69.44,4,50.83,0,1,15.83,0
68.22,5,50.62,0,1,15.76,0
65.09,5,49.08,0,1,15.85,0
64.41,5,45.06,0,1,15.85,0
64.41,5,46.71,0,1,15.84,0
60.65,6,45.1,0,1,15.83,0
63.5,6,46.69,0,1,15.75,0
59.2,6,44.08,0,1,15.85,0
61.04,6,50.07,0,1,15.76,0
59.7,7,60.66,0,0,15.75,0
60.96,7,63.43,0,0,15.78,0
57.47,7,67.41,0,0,15.82,0
58.41,7,69.03,0,0,15.77,0
59.35,8,63.29,0,0,15.81,0
57.97,8,66.05,0,0,15.84,0
56.51,8,64.76,0,0,15.79,0
55.36,8,61.24,0,0,15.74,0
52.88,9,69.06,0,0,15.81,0
51.55,9,61.01,0,0,15.83,0
55.13,9,67.77,0,0,15.81,0
55.11,9,63.2,0,0,15.79,0
53.18,10,67.7,0,0,15.8,0
54.03,10,67.06,0,0,15.8,0
51.8,10,60.32,0,0,15.86,0
48.91,10,62.86,0,0,15.85,0
49.1,11,68.22,0,0,15.82,0
48.07,11,63.07,0,0,15.75,0
50.28,11,62.99,0,0,15.81,0
49.68,11,66.73,0,0,15.82,0
50.64,12,60.57,0,0,15.82,0
48.48,12,61.45,0,0,15.78,0
48.83,12,61.52,0,0,15.79,0
49.59,12,62.4,0,0,15.83,0
52.81,13,60.94,0,0,15.77,0
50.79,13,64.14,0,0,15.78,0
54.89,13,68.81,0,0,15.84,0
52.72,13,65.1,0,0,15.79,0
50.44,14,65.73,0,0,15.83,0
54.65,14,69.03,0,0,15.77,0
50.26,14,62.35,0,0,15.74,0
50.26,14,62.04,0,0,15.79,0
50.26,15,62.04,0,0,15.82,0
51.66,15,67.8,0,0,15.84,0
58.23,15,66.34,0,0,15.79,0
56.75,15,67.93,0,0,15.78,0
55.12,16,66.6,0,0,15.86,0
55.37,16,65.28,0,0,15.75,0
58.62,16,62.85,0,0,15.85,0
56.84,16,62.32,0,0,15.82,0
62.67,17,65.84,0,0,15.79,0
57.44,17,63.82,0,0,15.84,0
61.53,17,65.73,0,0,15.76,0
63.58,17,67.14,0,0,15.86,0
62.47,18,65.48,0,0,15.76,0
65.69,18,64.35,0,0,15.78,0
67.04,18,60.64,0,0,15.81,0
69.06,18,66.16,0,0,15.79,0
68.52,19,69.05,0,0,15.8,0
68.52,19,65.65,0,0,15.79,0
70.72,19,67.26,0,0,15.81,0
67.16,19,65.09,0,0,15.84,0
69.63,20,47.64,0,1,15.86,0
70.92,20,46.92,0,1,15.74,0
73.49,20,53.97,0,1,15.77,0
70.29,20,49.45,0,1,15.85,0
74.04,21,45.78,0,1,15.85,0
74.04,21,45.78,0,1,15.86,0
70.49,21,46.72,0,1,15.8,0
72.92,21,50.19,0,1,15.74,0
75.72,22,46.77,0,1,15.85,0
71.81,22,49.08,0,1,15.79,0
77.97,22,47.73,0,1,15.82,0
76.09,22,51.68,0,1,15.8,0
76.81,23,47.99,0,1,15.74,0
77.63,23,50.07,0,1,15.86,0
73.68,23,52.22,0,1,15.81,0
76.55,23,46.67,0,1,15.84,0
74.4,0,53.5,0,1,15.94,0
73.7,0,45.84,0,1,15.87,0
74.37,0,45.18,0,1,15.9,0
75.54,0,46.58,0,1,15.86,0
75.96,1,46.24,0,1,15.93,0
75.53,1,53.37,0,1,15.86,0
74.9,1,53.4,0,1,15.84,0
75.3,2,53.82,0,1,15.82,0
74.4,2,45.12,0,1,15.84,0
72.37,2,48.21,0,1,15.9,0
75.89,2,47.6,0,1,15.84,0
74.08,3,50.77,0,1,15.9,0
70.34,3,46.48,0,1,15.87,0
69.9,3,46.06,0,1,15.88,0
67.97,3,52.73,0,1,15.92,0
71.33,4,50.25,0,1,15.85,0
66.71,4,48.21,0,1,15.92,0
69.81,4,51.48,0,1,15.94,0
69.59,5,51.96,0,1,15.89,0
65.11,5,50.1,0,1,15.87,0
65.11,5,46.4,0,1,15.88,0
64.14,5,44.76,0,1,15.91,0
62.55,6,45.57,0,1,15.87,0
61.6,6,49.91,0,1,15.83,0
62.47,6,45.5,0,1,15.89,0
60.01,6,53.23,0,1,15.88,0
60.01,7,53.23,0,0,15.83,0
57.95,7,62.8,0,0,15.86,0
60.17,7,66.95,0,0,15.91,0
55.6,7,67.41,0,0,15.86,0
55.99,8,67.76,0,0,15.86,0
57.38,8,61.14,0,0,15.9,0
57.34,8,61.04,0,0,15.84,0
57.34,8,62.12,0,0,15.83,0
54.99,9,61.3,0,0,15.91,0
54.87,9,67.09,0,0,15.89,0
51.64,9,69.6,0,0,15.9,0
51.56,9,61.69,0,0,15.83,0
49.97,10,64.98,0,0,15.93,0
49.97,10,64.98,0,0,15.89,0
49.36,10,63.73,0,0,15.87,0
51.08,10,60.49,0,0,15.92,0
53.44,11,68.76,0,0,15.88,0
53.27,11,69.36,0,0,15.86,0
53.27,11,69.36,0,0,15.83,0
49.09,11,64.77,0,0,15.86,0
52.14,12,66.76,0,0,15.91,0
51.76,12,64.69,0,0,15.93,0
51.76,12,64.69,0,0,15.91,0
48.19,12,67.14,0,0,15.88,0
51.08,13,65.23,0,0,15.93,0
53.42,13,64.83,0,0,15.93,0
52.24,13,68.22,0,0,15.88,0
53.41,13,64.4,0,0,15.85,0
54.28,14,67.25,0,0,15.91,0
53.95,14,69.99,0,0,15.85,0
54.7,14,60.21,0,0,15.88,0
52.85,14,64.65,0,0,15.84,0
57.47,15,60.46,0,0,15.86,0
52.91,15,68.62,0,0,15.87,0
55.61,15,66.4,0,0,15.87,0
59.26,15,64.64,0,0,15.83,0
55.96,16,61.31,0,0,15.91,0
58.73,16,63.13,0,0,15.89,0
59.13,16,69.53,0,0,15.84,0
60.91,16,62.45,0,0,15.91,0
58.79,17,69.94,0,0,15.89,0
59.83,17,68.65,0,0,15.93,0
58.77,17,66.53,0,0,15.83,0
63.14,17,62.93,0,0,15.83,0
63.14,18,68.02,0,0,15.83,0
63.86,18,69.54,0,0,15.9,0
63.96,18,61.36,0,0,15.93,0
68.19,18,65.3,0,0,15.88,0
66.53,19,67.92,0,0,15.87,0
69.19,19,66.53,0,0,15.92,0
68.24,19,69.65,0,0,15.91,0
65.89,19,65.57,0,0,15.85,0
68.12,20,51.71,0,1,15.86,0
68.51,20,48.07,0,1,15.86,0
69.79,20,48.39,0,1,15.82,0
72.82,20,48.53,0,1,15.84,0
74.36,21,50.47,0,1,15.89,0
71.46,21,48.03,0,1,15.85,0
76.5,21,53.01,0,1,15.83,0
73.92,21,51.06,0,1,15.84,0
72.16,22,53.18,0,1,15.86,0
75.1,22,50.48,0,1,15.9,0
71.95,22,51.25,0,1,15.88,0
72.96,22,45.19,0,1,15.83,0
76.2,23,51.79,0,1,15.84,0
76.03,23,49.36,0,1,15.93,0
78.63,23,44.23,0,1,15.88,0
73.95,23,45.41,0,1,15.93,0
75.52,0,47.77,0,1,15.99,0
74.76,0,45.94,0,1,15.98,0
75.92,0,50.44,0,1,15.94,0
74.89,0,44.73,0,1,16.01,0
74.36,1,45.03,0,1,15.92,0
71.5,1,47.86,0,1,15.96,0
71.5,1,47.86,0,1,15.9,0
74.53,1,44.94,0,1,15.94,0
76.41,2,51.43,0,1,15.92,0
72.32,2,53.86,0,1,15.92,0
73.46,2,53.51,0,1,15.94,0
74.2,2,44.97,0,1,15.95,0
71.0,3,53.26,0,1,15.96,0
70.2,3,52.48,0,1,15.92,0
70.2,3,52.48,0,1,15.95,0
72.12,3,47.3,0,1,15.95,0
70.63,4,53.13,0,1,15.93,0
70.42,4,51.08,0,1,15.9,0
65.66,4,45.79,0,1,15.98,0
64.82,4,50.63,0,1,15.92,0
64.78,5,45.77,0,1,15.98,0
65.08,5,53.89,0,1,15.91,0
64.47,5,45.77,0,1,15.94,0
64.95,5,45.04,0,1,15.96,0
64.95,6,45.04,0,1,15.95,0
62.0,6,47.18,0,1,16.01,0
63.5,6,45.89,0,1,15.91,0
62.38,6,49.23,0,1,16.02,0
62.38,7,49.23,0,0,15.94,0
60.67,7,65.16,0,0,15.94,0
60.67,7,65.16,0,0,15.98,0
56.78,7,67.36,0,0,16.01,0
58.14,8,61.79,0,0,16.01,0
56.29,8,60.78,0,0,15.98,0
56.83,8,67.49,0,0,15.93,0
55.74,8,62.03,0,0,16.01,0
52.32,9,63.26,0,0,15.95,0
53.62,9,60.88,0,0,15.96,0
54.97,9,63.17,0,0,16.0,0
52.94,9,67.02,0,0,15.91,0
53.87,10,69.64,0,0,15.91,0
49.38,10,63.72,0,0,15.94,0
53.0,10,69.47,0,0,15.95,0
51.91,10,62.23,0,0,15.92,0
49.0,11,69.35,0,0,15.97,0
54.06,11,64.17,0,0,15.96,0
51.4,11,60.31,0,0,15.95,0
49.87,11,60.99,0,0,15.95,0
51.5,12,66.89,0,0,15.92,0
51.96,12,66.99,0,0,16.01,0
53.15,12,64.47,0,0,15.93,0
51.75,12,66.2,0,0,16.0,0
54.02,13,65.9,0,0,15.93,0
52.82,13,65.83,0,0,15.94,0
49.66,13,68.12,0,0,15.95,0
52.13,13,66.56,0,0,16.0,0
52.99,14,64.66,0,0,15.99,0
54.06,14,68.91,0,0,16.01,0
50.27,14,65.48,0,0,15.91,0
54.68,14,66.02,0,0,15.91,0
53.1,15,66.63,0,0,16.02,0
56.95,15,65.19,0,0,16.0,0
55.56,15,63.43,0,0,15.98,0
57.83,15,61.19,0,0,15.99,0
55.91,16,67.99,0,0,15.93,0
55.91,16,67.99,0,0,15.98,0
58.49,16,66.17,0,0,15.91,0
61.58,16,69.98,0,0,15.95,0
60.17,17,67.82,0,0,15.9,0
57.89,17,68.41,0,0,15.93,0
64.25,17,64.16,0,0,15.98,0
61.89,17,63.9,0,0,15.98,0
65.98,18,64.12,0,0,15.98,0
65.43,18,68.41,0,0,16.01,0
63.98,18,62.58,0,0,15.98,0
64.28,18,68.64,0,0,15.97,0
67.24,19,61.71,0,0,15.98,0
68.89,19,63.49,0,0,15.9,0
67.87,19,69.53,0,0,15.96,0
68.42,19,60.72,0,0,16.01,0
71.05,20,47.8,0,1,15.98,0
71.25,20,52.19,0,1,15.99,0
72.42,20,51.04,0,1,16.01,0
69.92,20,48.86,0,1,15.91,0
72.72,21,44.36,0,1,15.96,0
72.15,21,47.44,0,1,16.02,0
75.26,21,45.75,0,1,15.98,0
71.56,21,48.58,0,1,15.96,0
71.34,22,48.28,0,1,15.95,0
72.15,22,50.18,0,1,15.91,0
75.8,22,47.61,0,1,15.93,0
76.71,22,53.66,0,1,15.9,0
76.46,23,51.49,0,1,15.93,0
78.87,23,46.17,0,1,15.9,0
77.67,23,53.59,0,1,16.0,0
74.07,23,49.14,0,1,15.93,0
76.36,0,49.25,0,1,16.03,0
74.65,0,47.38,0,1,16.07,0
76.23,0,44.85,0,1,15.99,0
77.85,0,46.95,0,1,16.04,0
76.61,1,45.67,0,1,16.06,0
75.36,1,47.6,0,1,16.09,0
73.32,1,49.97,0,1,16.03,0
76.51,1,46.96,0,1,15.98,0
72.56,2,45.99,0,1,16.09,0
74.8,2,44.59,0,1,16.01,0
75.3,2,48.56,0,1,16.04,0
69.6,2,53.27,0,1,16.06,0
72.23,3,46.32,0,1,15.98,0
71.74,3,50.75,0,1,16.01,0
70.64,3,44.9,0,1,16.06,0
69.21,3,50.07,0,1,16.0,0
69.01,4,53.59,0,1,15.99,0
70.46,4,46.18,0,1,16.06,0
70.04,4,51.26,0,1,16.05,0
67.63,4,47.48,0,1,16.0,0
64.65,5,51.81,0,1,15.99,0
68.36,5,50.05,0,1,16.05,0
65.25,5,46.23,0,1,16.1,0
65.25,5,45.11,0,1,16.05,0
63.38,6,50.83,0,1,16.09,0
60.74,6,48.69,0,1,16.07,0
61.07,6,51.05,0,1,16.08,0
61.04,6,45.79,0,1,16.03,0
58.22,7,66.86,0,0,16.09,0
59.98,7,63.85,0,0,16.1,0
60.66,7,69.02,0,0,16.08,0
56.48,7,64.95,0,0,16.03,0
55.2,8,61.78,0,0,16.08,0
56.48,8,68.46,0,0,15.99,0
56.41,8,69.11,0,0,16.05,0
55.42,8,64.69,0,0,16.08,0
54.31,9,63.41,0,0,16.01,0
51.79,9,67.46,0,0,16.0,0
54.61,9,61.67,0,0,16.07,0
53.76,9,63.72,0,0,16.0,0
50.88,10,62.58,0,0,15.99,0
52.72,10,61.23,0,0,16.05,0
51.8,10,66.28,0,0,16.1,0
50.68,10,65.09,0,0,16.04,0
48.2,11,64.57,0,0,16.06,0
48.2,11,64.57,0,0,16.02,0
50.06,11,67.9,0,0,16.08,0
53.5,11,60.26,0,0,16.01,0
51.96,12,61.13,0,0,16.01,0
49.84,12,65.61,0,0,16.06,0
52.4,12,65.33,0,0,16.08,0
49.53,13,69.92,0,0,16.02,0
51.82,13,68.41,0,0,16.06,0
51.71,13,61.69,0,0,16.05,0
51.71,13,69.54,0,0,16.1,0
50.63,14,68.35,0,0,16.03,0
52.41,14,63.5,0,0,16.01,0
54.31,14,62.58,0,0,16.05,0
56.64,14,67.68,0,0,16.08,0
51.36,15,64.4,0,0,15.99,0
54.98,15,62.26,0,0,16.0,0
55.65,15,62.41,0,0,16.07,0
55.5,15,67.09,0,0,16.03,0
60.53,16,69.39,0,0,15.99,0
57.12,16,60.73,0,0,16.04,0
59.64,16,63.53,0,0,16.04,0
57.62,16,66.66,0,0,15.99,0
59.5,17,60.64,0,0,16.06,0
59.34,17,65.24,0,0,16.07,0
59.54,17,63.66,0,0,16.06,0
62.87,17,66.31,0,0,16.08,0
61.72,18,67.61,0,0,16.07,0
63.53,18,60.17,0,0,16.04,0
62.49,18,69.93,0,0,16.04,0
65.79,18,69.57,0,0,15.99,0
64.03,19,61.84,0,0,16.0,0
69.18,19,60.18,0,0,16.05,0
70.65,19,63.39,0,0,16.02,0
68.04,19,60.97,0,0,16.03,0
70.34,20,44.72,0,1,16.01,0
74.03,20,47.76,0,1,16.07,0
71.56,20,48.58,0,1,16.04,0
70.8,21,52.0,0,1,16.0,0
74.7,21,53.15,0,1,16.09,0
71.25,21,46.15,0,1,16.1,0
75.0,21,45.21,0,1,16.06,0
73.67,22,45.72,0,1,16.0,0
75.54,22,49.32,0,1,16.02,0
76.31,22,45.22,0,1,16.0,0
75.09,22,46.41,0,1,16.0,0
77.67,23,53.39,0,1,16.01,0
78.33,23,46.15,0,1,16.0,0
74.7,23,45.71,0,1,16.05,0
75.75,23,50.5,0,1,16.06,0
73.55,0,50.75,0,1,16.14,0
74.44,0,50.65,0,1,16.08,0
75.88,0,49.98,0,1,16.12,0
75.33,0,45.91,0,1,16.11,0
74.07,1,47.8,0,1,16.09,0
75.46,1,46.19,0,1,16.16,0
76.34,1,46.16,0,1,16.13,0
71.89,1,53.33,0,1,16.11,0
75.19,2,46.18,0,1,16.08,0
70.84,2,47.99,0,1,16.1,0
75.65,2,51.81,0,1,16.18,0
75.65,2,47.62,0,1,16.13,0
71.49,3,47.98,0,1,16.15,0
73.98,3,46.06,0,1,16.16,0
67.86,3,46.62,0,1,16.09,0
68.45,3,44.99,0,1,16.14,0
69.55,4,50.39,0,1,16.07,0
69.61,4,44.15,0,1,16.13,0
69.77,4,51.58,0,1,16.13,0
65.71,4,52.31,0,1,16.1,0
65.14,5,48.08,0,1,16.17,0
63.93,5,47.68,0,1,16.17,0
66.92,5,51.88,0,1,16.17,0
67.38,5,52.69,0,1,16.13,0
64.71,6,50.96,0,1,16.07,0
